Part.Number,Part.Number.Start,Part,Subpart,Part.Number.End,Change,Page,FedReg_Number,Year,Action
217.10,217.10,217,10,NA,(a) revised,61797,84,2019,Modification
217.11,217.11,217,11,NA,"(a)(2)(i), (iv), (3)(i), and Table 1 revised",35259,84,2019,Modification
217.11,217.11,217,11,NA,(b)(1) introductory text and (ii) revised,59271,84,2019,Modification
217.12,217.12,217,12,NA,Added,61797,84,2019,Addition
217.20,217.20,217,20,NA,(d)(3) amended,4242,84,2019,Modification
217.20,217.20,217,20,NA,Regulation at 84 FR 4242 eff. date delayed to 7-1-19,11879,84,2019,Other
217.20,217.20,217,20,NA,"(b)(1)(iii), (4), (c)(2), (d)(2), and (5) revised; (f) added",35260,84,2019,Addition
217.21,217.21,217,21,NA,Revised; eff. 4-1-20,35260,84,2019,Modification
217.21,217.21,217,21,NA,Regulation at 84 FR 35260 eff. date revised as 1-1-20,61804,84,2019,Modification
217.22,217.22,217,22,NA,(c) footnote 23 amended,4242,84,2019,Modification
217.22,217.22,217,22,NA,Regulation at 84 FR 4242 eff. date delayed to 7-1-19,11879,84,2019,Other
217.22,217.22,217,22,NA,"(a)(1)(i), (c), (d), (g), and (h) revised; eff. 4-1-20",35261,84,2019,Modification
217.22,217.22,217,22,NA,(b)(2)(ii) revised,59271,84,2019,Modification
217.22,217.22,217,22,NA,(f) revised,61798,84,2019,Modification
217.22,217.22,217,22,NA,Regulation at 84 FR 35261 eff. date revised as 1-1-20,61804,84,2019,Modification
217.32,217.32,217,32,NA,"(b), (d)(2), (3)(ii), (k), and (l) revised",35264,84,2019,Modification
217.34,217.34,217,34,NA,(c) revised,35265,84,2019,Modification
217.35,217.35,217,35,NA,"(b)(3)(ii), (4)(ii), (c)(3)(ii), and (4)(ii) revised",35266,84,2019,Modification
217.36,217.36,217,36,NA,(c) revised,35266,84,2019,Modification
217.37,217.37,217,37,NA,(b)(2)(i) revised,35266,84,2019,Modification
217.38,217.38,217,38,NA,(e)(2) revised,35266,84,2019,Modification
217.42,217.42,217,42,NA,(j)(2)(ii)(A) revised,35266,84,2019,Modification
217.52,217.52,217,52,NA,(b)(1) and (4) revised,35266,84,2019,Modification
217.61,217.61,217,61,NA,Revised,35267,84,2019,Modification
217.63,217.63,217,63,NA,Table 5 amended,4242,84,2019,Modification
217.63,217.63,217,63,NA,Regulation at 84 FR 4242 eff. date delayed to 7-1-19,11879,84,2019,Other
217.63,217.63,217,63,NA,Table 3 and Table 8 revised,35267,84,2019,Modification
217.63,217.63,217,63,NA,(d) and (e) added,59271,84,2019,Addition
217.100,217.100,217,100,NA,(b)(1) revised,59271,84,2019,Modification
217.100,217.100,217,100,NA,(b)(2) removed; (b)(3) redesignated as new (b)(2),59271,84,2019,Deletion
217.124,217.124,217,124,NA,(a) and (b)(2) amended,4242,84,2019,Modification
217.124,217.124,217,124,NA,Regulation at 84 FR 4242 eff. date delayed to 7-1-19,11879,84,2019,Other
217.131,217.131,217,131,NA,(d)(2) revised,35268,84,2019,Modification
217.133,217.133,217,133,NA,(b)(3)(ii) and (c)(3)(ii) revised,35269,84,2019,Modification
217.152,217.152,217,152,NA,(b)(5) and (6) revised,35269,84,2019,Modification
217.172,217.172,217,172,NA,(d)(2) revised,59271,84,2019,Modification
217.173,217.173,217,173,NA,"Table 2, Table 3, and Table 5 amended",4242,84,2019,Modification
217.173,217.173,217,173,NA,Regulation at 84 FR 4242 eff. date delayed to 7-1-19,11879,84,2019,Other
217.173,217.173,217,173,NA,Heading and (a)(2) revised,59272,84,2019,Modification
217.202,217.202,217,202,NA,(b) amended,35269,84,2019,Modification
217.210,217.210,217,210,NA,(b)(2)(ii) and (vii)(A) revised,35269,84,2019,Modification
217.300,217.300,217,300,NA,(c)(2) and (3) revised; (b) and (d) removed; eff. in part 4-1-20,35269,84,2019,Deletion
217.300,217.300,217,300,NA,(g) added,61807,84,2019,Addition
217.300,217.300,217,300,NA,Regulation at 84 FR 35269 eff. date revised as 1-1-20,61804,84,2019,Modification
217.301,217.301,217,301,NA,Added,4243,84,2019,Addition
217.301,217.301,217,301,NA,Regulation at 84 FR 4243 eff. date delayed to 7-1-19,11879,84,2019,Other
217.400,217.400,217,400,NA,"(b)(1), (2) introductory text, and (i) revised; (b)(3) removed",59075,84,2019,Deletion
223.3,223.3,223,3,NA,(d) revised,4244,84,2019,Modification
223.3,223.3,223,3,NA,Regulation at 84 FR 4244 eff. date delayed to 7-1-19,11879,84,2019,Other
223.3,223.3,223,3,NA,(d)(4) added,61798,84,2019,Addition
225.2,225.2,225,2,NA,(h) revised; (r)(1) footnote 2 redesignated as (r)(1) footnote 1; (r)(4) added,61799,84,2019,Addition
225.8,225.8,225,8,NA,(f)(2)(ii)(B) revised,8958,84,2019,Modification
225.8,225.8,225,8,NA,"(b)(1)(i), (2), (3), and (c) revised",59075,84,2019,Modification
225.14,225.14,225,14,NA,"(a)(1)(ii) footnote 3 redesignated as (a)(1)(ii) footnote 1; (a)(1)(v)(A), (vii), (c)(6)(i)(A), and (B) revised; (c)(6)(iii) and (f) added",61799,84,2019,Addition
225.14,225.14,225,14,NA,"Correction: (a)(1)(ii) footnote 3 redesignated as (a)(1)(ii) footnote 1; (a)(1)(v), (vii), (c)(6)(i)(A), and (B) revised; (c)(6)(iii) and (f) added",70887,84,2019,Addition
225.22,225.22,225,22,NA,(d)(8)(vi) added,61800,84,2019,Addition
225.23,225.23,225,23,NA,(a)(1) footnote 2 redesignated as (a)(1) footnote 1; (a)(1)(iii) and (c)(5)(i) revised; (c)(5)(iii) and (e) added,61800,84,2019,Addition
225.24,225.24,225,24,NA,(a)(2)(iv)(B) and (vi) revised,61801,84,2019,Modification
225.62,225.62,225,62,NA,(f) revised; (k) through (n) redesignated as (l) through (o); new (k) added,53597,84,2019,Addition
225.63,225.63,225,63,NA,(a)(1) and (d)(3) revised; (a)(13) and (14) amended; (a)(15) added,53597,84,2019,Addition
225.63,225.63,225,63,NA,(b) revised,53598,84,2019,Modification
225.64,225.64,225,64,NA,"Introductory text revised; (c), (d), and (e) redesignated as (d), (e), and (f); new (c) added",53598,84,2019,Addition
225.87,225.87,225,87,NA,(b)(4)(iv) added,61801,84,2019,Addition
225.127,225.127,225,127,NA,"(a), (d), and section amended; (h) revised",4244,84,2019,Modification
225.127,225.127,225,127,NA,Regulation at 84 FR 4244 eff. date delayed to 7-1-19,11879,84,2019,Other
225.174,225.174,225,174,NA,(d) added,61801,84,2019,Addition
225.175,225.175,225,175,NA,(c)(3) added,61801,84,2019,Addition
226,226,226,NA,NA,Supplement I amended,"58015, 58022",84,2019,Modification
228.12,228.12,228,12,NA,(u)(1) revised,71740,84,2019,Modification
229.1,229.1,229,1,NA,(a) revised; eff. 7-1-20,31695,84,2019,Modification
229.2,229.2,229,2,NA,"(c), (ff), and (jj) revised",31696,84,2019,Modification
229.10,229.10,229,10,NA,(c)(1)(vii)(A) amended; eff. 7-1-20,31696,84,2019,Modification
229.11,229.11,229,11,NA,Added; eff. 7-1-20,31696,84,2019,Addition
229.12,229.12,229,12,NA,(d) amended; eff. 7-1-20,"31696, 45403",84,2019,Modification
229.12,229.12,229,12,NA,(e) introductory text and (1) revised,31696,84,2019,Modification
229.13,229.13,229,13,NA,"(a)(1)(ii), (b), and (d)(2) amended; eff. 7-1-20",45403,84,2019,Modification
229.21,229.21,229,21,NA,(a)(2)(i) amended; eff. 7-1-20,31697,84,2019,Modification
229.21,229.21,229,21,NA,Amended; eff. 7-1-20,45403,84,2019,Modification
229.43,229.43,229,43,NA,Removed,31697,84,2019,Deletion
229,229,229,NA,NA,Appendix E amended; eff. 7-1-20,31697,84,2019,Modification
237.1,237.1,237,1,NA,(h) added; interim,9948,84,2019,Addition
238,238,238,NA,NA,Authority citation revised,"54472, 59076",84,2019,Modification
238.2,238.2,238,2,NA,(v) through (ss) added,59076,84,2019,Addition
238.10,238.10,238,10,NA,Added,59077,84,2019,Addition
238.53,238.53,238,53,NA,(c)(2)(iii)(B) and (v) revised,61801,84,2019,Modification
238.54,238.54,238,54,NA,Amended,4309,84,2019,Modification
238.93,238.93,238,93,NA,(c) amended,54472,84,2019,Modification
238.118-238.119 (Subpart M),238.118,238,118,238.119 (Subpart M),Added,59077,84,2019,Addition
238.120-238.123 (Subpart N),238.120,238,120,238.123 (Subpart N),Added,59078,84,2019,Addition
238.130-238.135 (Subpart O),238.130,238,130,238.135 (Subpart O),Added,59083,84,2019,Addition
238.140-238.146 (Subpart P),238.140,238,140,238.146 (Subpart P),Added,59085,84,2019,Addition
238.150-238.158 (Subpart Q),238.150,238,150,238.158 (Subpart Q),Added,59087,84,2019,Addition
238.160-238.162 (Subpart R),238.160,238,160,238.162 (Subpart R),Added,59095,84,2019,Addition
242.1,242.1,242,1,NA,(b)(2)(ii)(B) revised,59096,84,2019,Modification
242.4,242.4,242,4,NA,Revised,59096,84,2019,Modification
243,243,243,NA,NA,Heading revised,59227,84,2019,Modification
243.1,243.1,243,1,NA,(a) amended,59227,84,2019,Modification
243.13,243.13,243,13,NA,Added,59227,84,2019,Addition
248,248,248,NA,NA,Heading revised,35020,84,2019,Modification
248.1,248.1,248,1,NA,(c) revised,35020,84,2019,Modification
248.2,248.2,248,2,NA,(r) revised,35020,84,2019,Modification
248.2,248.2,248,2,NA,Revised,62129,84,2019,Modification
248.3,248.3,248,3,NA,"(e)(5) through (13) redesignated as (e)(6) through (14); (d)(10) through (13) and new (e)(5) added; (b), (d)(3), (8), (9), new (e)(11), new (12), and new (14) revised",62131,84,2019,Addition
248.4,248.4,248,4,NA,Revised,62132,84,2019,Modification
248.5,248.5,248,5,NA,(b) and (c)(1) introductory text revised; (c)(4) added,62134,84,2019,Addition
248.6,248.6,248,6,NA,(e)(3) revised; (e)(4) and (6) removed; (e)(5) redesignated as new (e)(4),62135,84,2019,Deletion
248.10,248.10,248,10,NA,(d)(9)(iii) revised,35020,84,2019,Modification
248.10,248.10,248,10,NA,(c)(7)(ii) and (8)(i)(A) revised,62136,84,2019,Modification
248.11,248.11,248,11,NA,(a)(6) revised,35020,84,2019,Modification
248.11,248.11,248,11,NA,(c) revised,62136,84,2019,Modification
248.11,248.11,248,11,NA,Regulation at 84 FR 35020 corrected,38115,84,2019,Modification
248.12,248.12,248,12,NA,Second (e)(2)(vi) redesignated as (e)(2)(vii),62136,84,2019,Addition
248.13,248.13,248,13,NA,"(a), (b)(3), (4), and (c) revised",62136,84,2019,Modification
248.14,248.14,248,14,NA,(a)(2)(ii)(B) revised,62137,84,2019,Modification
248.20,248.20,248,20,NA,"(a), (b) introductory text, (c), (d), (e) introductory text, and (f)(2) revised; (g), (h), and (i) added",62137,84,2019,Addition
248,248,248,NA,NA,Appendix A revised,62138,84,2019,Modification
248,248,248,NA,NA,Appendix B removed,62140,84,2019,Deletion
248,248,248,NA,NA,Appendix Z added (temporary),62140,84,2019,Addition
249,249,249,NA,NA,Authority citation revised,59272,84,2019,Modification
249.1,249.1,249,1,NA,Revised,59272,84,2019,Modification
249.3,249.3,249,3,NA,Regulation at 83 FR 44455 confirmed,25978,84,2019,Other
249.3,249.3,249,3,NA,Amended,59272,84,2019,Modification
249.10,249.10,249,10,NA,(a) revised; (b) redesignated as (c); new (b) added,59275,84,2019,Addition
249.20,249.20,249,20,NA,Regulation at 83 FR 44455 confirmed,25978,84,2019,Other
249.21,249.21,249,21,NA,Regulation at 83 FR 44455 confirmed,25978,84,2019,Other
249.22,249.22,249,22,NA,Regulation at 83 FR 44455 confirmed,25978,84,2019,Other
249.30,249.30,249,30,NA,(a) revised; (c) and (d) added,59275,84,2019,Addition
249.50,249.50,249,50,NA,Revised,59275,84,2019,Modification
249.60--249.64 (Subpart G),249.60,249,60,,Removed,59276,84,2019,Deletion
249.90,249.90,249,90,NA,(a) and (b) revised,59276,84,2019,Modification
249.91,249.91,249,91,NA,(a) Table 1 and (b)(1)(i)(B) amended; (b)(1)(ii) removed; (b)(1)(iii) redesignated as new (b)(1)(ii); (c)(32) and (33) revised; (c)(34) and (35) added,59276,84,2019,Deletion
251.3,251.3,251,3,NA,(c)(2) revised; (c)(3) added,61802,84,2019,Addition
252,252,252,NA,NA,Authority citation revised,59096,84,2019,Modification
252.1,252.1,252,1,NA,Revised,59096,84,2019,Modification
252.2,252.2,252,2,NA,Revised,59096,84,2019,Modification
252.3,252.3,252,3,NA,(c) added,59098,84,2019,Addition
252.5,252.5,252,5,NA,Added,59099,84,2019,Addition
252.10--252.17 (Subpart B),252.10,252,10,,Heading revised,59099,84,2019,Modification
252.11,252.11,252,11,NA,Revised,59100,84,2019,Modification
252.12,252.12,252,12,NA,(m) revised,4245,84,2019,Modification
252.12,252.12,252,12,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.12,252.12,252,12,NA,Revised,59100,84,2019,Modification
252.13,252.13,252,13,NA,Revised,59100,84,2019,Modification
252.14,252.14,252,14,NA,Revised,59100,84,2019,Modification
252.15,252.15,252,15,NA,(a)(1) and (2) revised,4245,84,2019,Modification
252.15,252.15,252,15,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.15,252.15,252,15,NA,(a) introductory text and (b) revised; (c) removed,59101,84,2019,Deletion
252.16,252.16,252,16,NA,(b)(3) revised,4245,84,2019,Modification
252.16,252.16,252,16,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.16,252.16,252,16,NA,(a) and (b) revised,59101,84,2019,Modification
252.17,252.17,252,17,NA,"(b)(1)(iii)(C), (3)(iii)(C), and (c)(1) revised",4245,84,2019,Modification
252.17,252.17,252,17,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.17,252.17,252,17,NA,(a) and (b) revised,59102,84,2019,Modification
252.20--252.22 (Subpart C),252.20,252,20,,Heading revised,59102,84,2019,Modification
252.21,252.21,252,21,NA,Revised,59102,84,2019,Modification
252.22,252.22,252,22,NA,Revised,59102,84,2019,Modification
252.30--252.35 (Subpart D),252.30,252,30,,Heading revised,59103,84,2019,Modification
252.30,252.30,252,30,NA,Revised,59103,84,2019,Modification
252.31,252.31,252,31,NA,Revised,59103,84,2019,Modification
252.32,252.32,252,32,NA,Revised,59103,84,2019,Modification
252.33,252.33,252,33,NA,(a)(1) and (b)(1) revised,59103,84,2019,Modification
252.34,252.34,252,34,NA,"(a)(1) introductory text, (c)(1)(i), (d), (e)(1), (f)(1), (2)(i), (g), and (h) revised",59103,84,2019,Modification
252.35,252.35,252,35,NA,"(a)(1) introductory text, (2), (7)(i), (ii), (b)(1), and (3) revised; (a)(8) added",59105,84,2019,Addition
252.40--252.47 (Subpart E),252.40,252,40,,Heading revised,59105,84,2019,Modification
252.41,252.41,252,41,NA,Revised,59105,84,2019,Modification
252.42,252.42,252,42,NA,(l) revised,4245,84,2019,Modification
252.42,252.42,252,42,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.42,252.42,252,42,NA,Revised,59106,84,2019,Modification
252.43,252.43,252,43,NA,(a) revised,59106,84,2019,Modification
252.44,252.44,252,44,NA,"Heading, (a)(1), and (b) revised; (c) added",59106,84,2019,Addition
252.45,252.45,252,45,NA,(b)(2) revised,4245,84,2019,Modification
252.45,252.45,252,45,NA,Regulation at 84 FR 4245 eff. date delayed to 7-1-19,11879,84,2019,Other
252.50--252.58 (Subpart F),252.50,252,50,,Heading revised,59107,84,2019,Modification
252.51,252.51,252,51,NA,Revised,59107,84,2019,Modification
252.52,252.52,252,52,NA,(m) revised,4246,84,2019,Modification
252.52,252.52,252,52,NA,Regulation at 84 FR 4246 eff. date delayed to 7-1-19,11879,84,2019,Other
252.52,252.52,252,52,NA,Revised,59107,84,2019,Modification
252.53,252.53,252,53,NA,Revised,59107,84,2019,Modification
252.54,252.54,252,54,NA,"Heading, (a), (b)(2)(i), (4)(ii), and (iii) revised",59108,84,2019,Modification
252.55,252.55,252,55,NA,Removed,59108,84,2019,Deletion
252.56,252.56,252,56,NA,(a)(1) and (2) revised,4246,84,2019,Modification
252.56,252.56,252,56,NA,Regulation at 84 FR 4246 eff. date delayed to 7-1-19,11879,84,2019,Other
252.56,252.56,252,56,NA,"(a) introductory text, (b) introductory text, (c)(1), and (2) revised",59109,84,2019,Modification
252.57,252.57,252,57,NA,(a) revised,59109,84,2019,Modification
252.58,252.58,252,58,NA,"(b)(2), (3)(ii), and (c)(1)(ii) revised",4246,84,2019,Modification
252.58,252.58,252,58,NA,Regulation at 84 FR 4246 eff. date delayed to 7-1-19,11879,84,2019,Other
252.58,252.58,252,58,NA,(a)(1) revised,59109,84,2019,Modification
252.70,252.70,252,70,NA,(a) and (d)(1) revised,59109,84,2019,Modification
252.120--252.122 (Subpart L),252.120,252,120,,Removed,59109,84,2019,Deletion
252.130--252.132 (Subpart M),252.130,252,130,,Heading revised,59109,84,2019,Modification
252.131,252.131,252,131,NA,Revised,59109,84,2019,Modification
252.132,252.132,252,132,NA,"Heading, (a) introductory text, and (d) revised",59109,84,2019,Modification
252.140--252.147 (Subpart N),252.140,252,140,,Heading revised,59109,84,2019,Modification
252.140,252.140,252,140,NA,Revised,59110,84,2019,Modification
252.142,252.142,252,142,NA,Revised,59110,84,2019,Modification
252.143,252.143,252,143,NA,"Heading, (a)(1) introductory text, (b), and (c) revised",59110,84,2019,Modification
252.144,252.144,252,144,NA,Revised,59110,84,2019,Modification
252.145,252.145,252,145,NA,Heading and (a) revised,59111,84,2019,Modification
252.146,252.146,252,146,NA,"Heading, (b)(1) introductory text, (2)(i), (c)(1)(ii), and (iii) revised",59112,84,2019,Modification
252.147,252.147,252,147,NA,Added,59112,84,2019,Addition
252.150--252.158 (Subpart O),252.150,252,150,,Heading revised,59114,84,2019,Modification
252.150,252.150,252,150,NA,Revised,59114,84,2019,Modification
252.152,252.152,252,152,NA,Revised,59114,84,2019,Modification
252.153,252.153,252,153,NA,"Heading, (a)(1), (3), (c), (d), and (e) revised; (a)(2) heading added",59114,84,2019,Addition
252.154,252.154,252,154,NA,"Heading, (a)(1), (b), and (c) revised",59116,84,2019,Modification
252.155,252.155,252,155,NA,"Heading, (a)(1), (3), and (b)(1) revised",59116,84,2019,Modification
252.156,252.156,252,156,NA,"Heading, (a)(1) introductory text, (b)(1), (2), (3)(i), (4), (5), (6), (c)(1), (2)(ii), (d)(1), (e)(1), (2)(i)(A), (C), (ii)(A), (f), and (g) revised",59116,84,2019,Modification
252.157,252.157,252,157,NA,"Heading, (a)(1)(i) through (iv), (2), (7)(i), (ii), (iii), (b), (c)(1), and (7)(i) through (iv) revised; (a)(8) and (c)(7)(v) added",59118,84,2019,Addition
252.158,252.158,252,158,NA,"Heading, (b)(1) introductory text, (2)(i), (c)(1) introductory text, and (2) introductory text revised",59119,84,2019,Modification
252.170,252.170,252,170,NA,Revised,59119,84,2019,Modification
252.171,252.171,252,171,NA,(f)(1) revised; (aa) removed; (bb) through (ll) redesignated as new (aa) through (kk),59120,84,2019,Deletion
252.172,252.172,252,172,NA,"(a), (b), (c) introductory text, and (2) revised; (c)(1) removed",59120,84,2019,Deletion
252.173,252.173,252,173,NA,(b)(1) and (2) revised; (b)(3) added,59120,84,2019,Addition
252.175,252.175,252,175,NA,(a)(1) revised,59121,84,2019,Modification
252.176,252.176,252,176,NA,(a)(1) and (2)(i) revised,59121,84,2019,Modification
252.178,252.178,252,178,NA,"(a)(1), (2), and (c)(2) revised",59121,84,2019,Modification
252,252,252,NA,NA,Appendix A revised,"6655, 59121",84,2019,Modification
252,252,252,NA,NA,Appendix B added,6668,84,2019,Addition
263.65,263.65,263,65,NA,Revised,2052,84,2019,Modification
265,265,265,NA,NA,Amended,31705,84,2019,Modification
265.5,265.5,265,5,NA,(d)(1) and (3) removed,31705,84,2019,Deletion
265.7,265.7,265,7,NA,"Heading, (d)(1), and (3) revised; (d)(4), (5), (7), and (9) through (13) removed; (e)(7) added",31705,84,2019,Deletion
265.11,265.11,265,11,NA,"(a)(10), (c) heading, (11)(v), (d)(1) through (8), (10), (11), (12), and (e)(12) revised; (a)(17), (c)(12), (d)(13), (14), and (15) added",31705,84,2019,Addition
267,267,267,NA,NA,Added,15503,84,2019,Addition
268.1,268.1,268,1,NA,(b) revised,27028,84,2019,Modification
268.101,268.101,268,101,NA,Revised,27029,84,2019,Modification
268.102,268.102,268,102,NA,"(a)(4), (b)(3), and (4) revised; (b)(1), (5), and (6) amended",27029,84,2019,Modification
268.103,268.103,268,103,NA,(a) revised,27029,84,2019,Modification
268.104,268.104,268,104,NA,(a) introductory text and (d) revised,27029,84,2019,Modification
268.106,268.106,268,106,NA,(a)(4) removed; (a)(5) revised,27029,84,2019,Deletion
